id,ownerId,title,slug,sub-category,hero_image,description,shortDesc,duration,price,level,utensils,ingredients,steps
11,21,Fire-Roasted Beef and Poblano Chili,fire-roasted-beef,15-min-lunch|mexican,Fire-RoastedBeefAndPoblanoChili.jpg,"Two kinds of tomato, ground beef, and fresh poblano are the amazing elements that bring this chili together, and you know what else is amazing? It comes together in less than 15 minutes. That's a jaw-dropper for you, and while that jaw is down, you can fill it with yummy, warm chili.","Two kinds of tomato, ground beef, and fresh poblano are the amazing elements that bring this chili together, and you know what else is amazing? It comes together in less than 15 minutes. That's a jaw-dropper for you, and while that jaw is down, you can fill it with yummy, warm chili.",15,15,Easy,,"8 oz. Fire Roasted Diced Tomatoes in Juice,
2 tsp. Chipotle Pesto,
4 oz. Crushed Tomatoes,
2 oz. Sour Cream,
1 oz. Shredded Cheddar-Jack Cheese,
1 Poblano Pepper,
2 Green Onions,
2 tsp. Beef Flavor Demi-Glace Concentrate,
10 oz. Ground Beef,
2 tsp. Chile and Cumin Rub","1\. Trim and thinly slice green onions on an angle, keeping white and green portions separate. Stem poblano pepper, seed, and cut into 1/4 dice. Poblano peppers can vary in spice level; most are mild, but a few can be quite hot. Wash hands and cutting board after prepping. Place a large non-stick pan over medium-high heat and add 2 tsp. olive oil. Add ground beef, poblano, and white portions of green onions to hot pan. Stir occasionally, breaking up beef, until poblano begins to get tender, 4-5 minutes.  
2\. Stir demi-glace, fire-roasted tomatoes, crushed tomatoes, 1 cup water, seasoning rub, 1/2 tsp. salt, and 1/4 tsp. pepper into hot pan. Bring to a boil.  
Once boiling, cover. Stir occasionally until poblano is tender and ground beef reaches a minimum internal temperature of 160 degrees, 4-5 minutes. Remove from burner. While chili cooks, make crema.  
3\. In a mixing bowl, combine sour cream, chipotle pesto (to taste), and a pinch of salt. Set aside.  
4\. Plate dish as pictured on front of card, topping chili with cheese, chipotle crema (to taste), and green portions of green onions. Bon appétit!"
12,22,Turkey Elote Corn Chowder with Jalapeños,turkey-elote,15-min-lunch|mexican,TurkeyEloteCornChowderWithJalapeno.jpg,"Elotes (or Mexican street corn, as it's also translated to) is that delicious mix of corn, cheese, mayo, and peppers and herbs. The flavors are pretty much born to translate into a yummy soup, as it does here. Corn chowder with a twist? We're here for it.","Elotes (or Mexican street corn, as it's also translated to) is that delicious mix of corn, cheese, mayo, and peppers and herbs. The flavors are pretty much born to translate into a yummy soup, as it does here. Corn chowder with a twist? We're here for it.",15,15,Easy,,"5 oz. Corn Kernels
1 oz. Shredded Cheddar Cheese
¼ oz. Cilantro
2 tsp. Chicken Broth Concentrate
4 fl. oz. Cream Sauce Base
10 oz. Ground Turkey
1 oz. Flour
2 tsp. Fajita Seasoning
2 Green Onions
0.7 oz. Diced Jalapeño Pepper","1\. Place a large non-stick pan over medium-high heat and add 2 tsp. olive oil. Add ground turkey, seasoning blend, 1/4 tsp. salt, and a pinch of pepper to hot pan. Stir occasionally, breaking up meat, until beginning to brown, 3-5 minutes.  
2\. Add flour and stir until no dry flour remains in pan. Stir in jalapeño (to taste), corn, and a pinch of salt until combined. Then stir occasionally until jalapeño begin to soften, 3-5 minutes.  
3\. Add chicken base, 11/2 cups water, and a pinch of salt. Stir occasionally until broth thickens, 1-2 minutes. Stir in cream base until combined and smooth. Bring to a simmer. Once simmering, stir occasionally until turkey reaches a minimum internal temperature of 165 degrees, 1-2 minutes. Remove from burner. While chowder cooks, prepare garnishes.  
4\. Trim and thinly slice green onions. Stem cilantro, reserving leaves whole.  
Plate dish as pictured on front of card, topping chowder with cheese, cilantro, and green onions. Bon appétit!"
13,23,Thai Beef with Peppers,thai-beef,15-min-lunch|thai,1488498062146_Thai_Beef_with_Peppers.jpeg,NA,NA,15,15,Easy,,"1 package pad Thai rice noodles or linguine
1/2 cup low-sodium soy sauce 
3 tablespoons sherry 
2 tablespoons cornstarch 
2 tablespoons packed brown sugar 
1 tablespoon minced fresh ginger 
1 teaspoon red chili paste or a few dashes red chili oil
2 cloves garlic, minced 
1 lime, halved
1 pound flank steak, sliced very thin against the grain 
2 tablespoons vegetable oil 
1 medium yellow onion, sliced 
1 red bell pepper, cored and sliced into rings 
1 tablespoon diced fresh jalapeno or 1 teaspoon diced hot pepper
Fresh basil leaves, for garnish
Fresh cilantro leaves, for garnish","1\. Cook the noodles according to the package directions.  
2\. In a small bowl, mix the soy sauce, sherry, cornstarch, brown sugar, ginger, chili paste, garlic and the juice of half the lime. Pour a third of the marinade into a bowl with the sliced beef and toss to coat. Reserve the rest of the marinade for later.  
3\. Heat 1 tablespoon of the oil in a large skillet over medium-high to high heat. When it is very hot, throw in the onions and cook for a minute or so. Add the bell peppers and jalapenos. Cook for a minute, tossing until the peppers have brown/black bits but are still firm. Remove the vegetables to a plate.  
4\. Into the hot skillet, add the remaining tablespoon of oil. Add the meat mixture, evenly distributing it over the surface of the skillet. Allow to sit for 45 seconds, then turn with tongs. Cook for another 30 seconds, then add the onions and peppers back into the skillet. Reduce the heat to low. Pour in the remaining marinade and stir. Allow to simmer on low for a few minutes; the sauce will slowly thicken. Turn off the heat.  
5\. Drain the noodles, then add half of them to the stir-fry. Toss and add more noodles as desired. Stir in some very hot water if needed to thin the sauce. "
14,11,"Black Bean Quinoa Salad
","black-bean
",30-min-lunch|american,Black Bean Quinoa Salad Recipe.jpg,"This quinoa salad with black beans, cilantro, and cucumber is ready in 30 minutes.

","This quinoa salad with black beans, cilantro, and cucumber is ready in 30 minutes.

",30,15,Easy,,"2 cups water,
1 cup quinoa rinsed,
¼ cup extra-virgin olive oil,
¼ cup lime juice ,
2 teaspoons ground cumin,
1 teaspoon salt,
1 (15 ounce) can black beans, drained and rinsed,
1 ½ cups diced cucumber,
¼ cup chopped fresh cilantro,
salt and ground black pepper to taste","1\. Bring water and and quinoa to a boil in a saucepan. Reduce heat to medium-low, cover, and simmer until quinoa is tender and water has been absorbed, 15 to 20 minutes. Set aside to cool.  
2\. Whisk olive oil, lime juice, cumin, and 1 teaspoon salt together in a bowl to make dressing.  
3\. Combine cooled quinoa, black beans, and cucumber in a large bowl. Pour in dressing and toss to coat. Stir in cilantro and season with salt and pepper.Refrigerate or serve immediately."
15,12,Creamy Cajun Chicken Pasta,creamy-cajun-chicken-asta,30-min-lunch|american,20_min_creamy_cajun_chicken_pasta-056875b4ab9b3f02e3014739fb54df5b.jpeg,"We're kicking pasta night up a few notches—creamy, smoky, spicy, and fresh are words to describe this flavor bomb. It all starts with cavatappi, a corkscrew shape with grooves; it's perfect for holding onto a spiced up ready-to-heat alfredo sauce with baby spinach, plum tomatoes, and sliced chicken breast. A sprinkle of nutty Parmesan before serving takes it over the top. It's almost too good to be true.

","We're kicking pasta night up a few notches—creamy, smoky, spicy, and fresh are words to describe this flavor bomb. It all starts with cavatappi, a corkscrew shape with grooves; it's perfect for holding onto a spiced up ready-to-heat alfredo sauce with baby spinach, plum tomatoes, and sliced chicken breast. A sprinkle of nutty Parmesan before serving takes it over the top. It's almost too good to be true.

",30,15,Easy,,"10 oz alfredo sauce,
¼ oz Cajun seasoning,
½ lb pkg chicken breast strips,
3 oz baby spinach,
6 oz cavatappi,
¾ oz Parmesan,
2 plum tomatoes,
1 oz scallions
garlic
","1\. Bring a medium pot of salted water to a boil. Thinly slice 2 large garlic cloves. Trim scallions, then thinly slice. Cut tomatoes into ½-inch pieces. Finely grate Parmesan.
2\. Add pasta to boiling water and cook, stirring once or twice to prevent sticking, until al dente, about 8 minutes. Place spinach in a colander, then drain pasta over spinach. Shake colander to remove any excess water.
3\. Pat chicken dry, then season all over with all of the Cajun seasoning (or half if desired for less spice) and a pinch of salt. Heat 1 tablespoon oil in a medium nonstick skillet over medium-high. Add chicken and cook, stirring occasionally, until well browned and cooked through, 3–4 minutes.
4\. Add garlic and scallions to skillet with chicken; cook over medium-high heat, stirring, until fragrant, about 1 minute. Add alfredo sauce and bring to a simmer.
5\. Add pasta and spinach and half of the Parmesan to skillet with sauce; toss to coat pasta. Season to taste with salt and pepper.
6\. Remove skillet from heat, then stir in chopped tomatoes. Serve creamy Cajun chicken pasta topped with remaining Parmesan. Enjoy!"
16,14,Buffalo Ranch Chopped Salad & Chicken,buffalo-ranch-chopped-salad,30-min-lunch|american,BuffaloRanchSalad_Chicken.jpg,"These yummy extras are the perfect way to keep your fridge stocked morning, noon, and night. Start your day with our protein-packed burritos, add on a loaf of scrumptious bread, or try one of our many other options. And how could we forget dessert? Indulge with our delectable, perfectly portioned treats! There's always something new, so let your cravings lead the way.","These yummy extras are the perfect way to keep your fridge stocked morning, noon, and night. Start your day with our protein-packed burritos, add on a loaf of scrumptious bread, or try one of our many other options. And how could we forget dessert? Indulge with our delectable, perfectly portioned treats! There's always something new, so let your cravings lead the way.",30,15,Easy,,"1 Buffalo Ranch Chopped Salad Kit,12 oz. Boneless Skinless Chicken Breasts","1. Pat chicken dry. We recommend seasoning both sides with 1/4 tsp. salt and a pinch of pepper. Use a large non-stick pan with 2 tsp. olive oil over medium heat and cook to a minimum internal temperature of 165 degrees, 5-7 minutes per side. For grilling, follow same instructions, heating grill to medium heat and spraying with cooking spray.
2. Remove all salad ingredients from packaging and gently toss with dressing to combine. Once cool enough to handle, slice chicken into 1/2"" slices, if desired, and top salad with chicken. Bon appétit!"
17,14,One-Pan Sweet and Sour Chicken Rice Bowl,one-pan-sweet-and-sour-chicken-rice-bowl,30-min-lunch|chinese,One-PanKungPaoChickenRiceBowls.jpg,"Who's excited for piles of dishes that stretch from floor to ceiling? Anybody...anybody....Bueller...? Hey, no problem! These one pot (or pan), four-serving meals are made with you in mind. We designed them for family taste buds (even picky eaters), so it's all the fresh ingredients and delicious flavors you expect from Home Chef, but simplified to require just one pot or pan. No more hours amongst the suds; one pot, one pan, one happy family!","Who's excited for piles of dishes that stretch from floor to ceiling? Anybody...anybody....Bueller...? Hey, no problem! These one pot (or pan), four-serving meals are made with you in mind. We designed them for family taste buds (even picky eaters), so it's all the fresh ingredients and delicious flavors you expect from Home Chef, but simplified to require just one pot or pan. No more hours amongst the suds; one pot, one pan, one happy family!",30,15,Easy,,"5 oz. Edamame,
⅖ fl. oz. Soy Sauce,
6 fl. oz. Cantonese Sweet and Sour Sauce,
2 Green Onions,
2 Red Bell Pepper,
2 oz. Roasted Peanuts,
¼ tsp. Red Pepper Flakes,
1½ cups Jasmine Rice,
24 oz. Diced Boneless Skinless Chicken Breasts,
1 tsp. Garlic Salt","1\. Stem, seed, remove ribs, and cut red bell pepper into 1/2"" dice. Coarsely chop peanuts. Trim and thinly slice green onions, keeping white and green portions separate.In a mixing bowl, combine sweet and sour sauce, half the soy sauce (reserve remaining for rice), and red pepper flakes (to taste). Pat diced chicken dry, and season all over with garlic salt and a pinch of pepper.
2.\ Heat 2 tsp. olive oil in a large non-stick pan over medium-high heat. Add chicken and white portions of green onions to hot pan and cook undisturbed, 2 minutes.
3\. Add red bell pepper to hot pan. Stir occasionally until pepper starts to soften and chicken reaches a minimum internal temperature of 165 degrees, 6-8 minutes. Stir in half the sauce (reserve remaining for garnish). Bring to a simmer.
Once simmering, remove from burner. Transfer chicken-vegetable mixture to a bowl. Wipe pan clean and reserve.
4\.Return pan used to cook chicken and vegetables to low heat and add 1 tsp. olive oil. Add rice to hot pan and stir constantly until toasted, 1-2 minutes.
Add 2 3/4 cups water and remaining soy sauce. Bring to a simmer. Once simmering, cover with a tight-fitting lid and cook undisturbed until tender, 18-20 minutes. Uncover, and top with chicken-vegetable mixture and edamame. Cover again, and cook undisturbed until warmed through, 2-3 minutes. Remove from burner.
5\. Plate dish as pictured on front of card, garnishing with peanuts, green portions of green onions, and remaining sauce. Bon appétit!
"
18,15,Greek Zucchini Tostadas,greek-zucchini-tostadas,30-min-lunch|greek,GreekZucchiniTostadas.jpg,"“Ladies and gentlemen, in one corner, we have Greek cuisine, fit and feisty, famous for their funky feta and tremendous tzatziki… In the other corner, trained with strict discipline, the last two centuries of tacos, burritos, and enchiladas, Mexican cuisine, the crowd favorite. The bell rings and we're off! That's a haymaker from Greece, we're seeing a lot of olives and tomatoes on that one. Wait, wait… that's a left jab from Mexico, and tortillas are flying everywhere. It looks like they're both going down, folks, on the mat… but folks, we all are winners from this tie, as these Greek zucchini tostadas are better than any bout.” Tip: Best way to chop a cucumber? Quarter lengthwise, cut those quarters into cubes, then chop.","“Ladies and gentlemen, in one corner, we have Greek cuisine, fit and feisty, famous for their funky feta and tremendous tzatziki… In the other corner, trained with strict discipline, the last two centuries of tacos, burritos, and enchiladas, Mexican cuisine, the crowd favorite. The bell rings and we're off! That's a haymaker from Greece, we're seeing a lot of olives and tomatoes on that one. Wait, wait… that's a left jab from Mexico, and tortillas are flying everywhere. It looks like they're both going down, folks, on the mat… but folks, we all are winners from this tie, as these Greek zucchini tostadas are better than any bout.” Tip: Best way to chop a cucumber? Quarter lengthwise, cut those quarters into cubes, then chop.",30,15,Intermediate,,"1 Shallot,
2 Garlic Cloves,
4 oz. Grape Tomatoes,
1 oz. Pitted Kalamata Olives
0.125 oz. Oregano,
2 Zucchini,
1 Persian Cucumber,
3 oz. Sour Cream,
1½ oz. Feta Cheese Crumbles,
4 Small Flour Tortillas","1\. Tostadas are a delicious but messy treat. For this recipe, they can easily be converted to tacos. Simply warm tortillas in oven for 1-2 minutes after completing steps, omitting this step. Poke tortillas with a fork all over, 10 times for each tortilla. Place tortillas on prepared baking sheet. Drizzle with 1 tsp. olive oil. Massage oil into tortillas. Bake in hot oven until browned and crispy, 5-7 minutes. While tortillas bake, prepare ingredients.
2\. Halve tomatoes. Thinly slice olives. Trim zucchini ends, quarter lengthwise, and cut into 1/4"" wedges. Trim cucumber and finely chop. Stem and coarsely chop oregano. Halve and peel shallot. Cut one half into thin slices and other half into 1/4"" dice. Mince garlic.
3\. Combine tomatoes, sliced shallot (reserve diced shallot for zucchini), olives, oregano, 2 tsp. olive oil, and a pinch of salt and pepper in a mixing bowl. Set aside to let flavors marry.
4\. Place a large non-stick pan over medium-high heat. Add 2 tsp. olive oil, zucchini, and diced shallot to hot pan. Stir occasionally until lightly browned and tender, 4-5 minutes. Add garlic, 1/4 tsp. salt, and a pinch of pepper. Stir occasionally until aromatic, 30-60 seconds. Remove from burner.
5\. Combine cucumber, sour cream, 1 tsp. olive oil, and a pinch of salt and pepper in another mixing bowl. Plate dish as pictured on front of card, spreading tzatziki on tortillas, then adding zucchini and salsa. Top with feta. Bon appétit!"
19,16,Greek Chickpea & Vegetable Soup,greek-chickpea-&-vegetable-soup,30-min-lunch|greek,greek_chickpea_vegetable_soup-b0b4696cf662132e10a21e53f90c382b.jpeg,"Fresh dill is a feathery herb with tender green fronds that has a light, refreshing flavor. Here we add it to a hearty Greek-inspired vegetable soup loaded with protein-rich chickpeas, celery, spinach, orzo, and garlic. A squeeze of fresh lemon juice adds a delightful brightness to the soup, and a side of crispy feta bread sticks are perfect for sopping it up!

","Fresh dill is a feathery herb with tender green fronds that has a light, refreshing flavor. Here we add it to a hearty Greek-inspired vegetable soup loaded with protein-rich chickpeas, celery, spinach, orzo, and garlic. A squeeze of fresh lemon juice adds a delightful brightness to the soup, and a side of crispy feta bread sticks are perfect for sopping it up!

",30,15,Easy,,"1 lemon,
5 oz baby spinach,
2 Mediterranean pitas,
2 (1.4 oz) feta cheese,
3 oz orzo,
1 pkt vegetable broth concentrate,
15 oz can chickpeas,
¼ oz fresh dill,
2 oz celery,
garlic","1\. Finely chop 2 teaspoons garlic. Trim ends from celery, then thinly slice. Coarsely chop dill fronds and stems.
2\. Heat 2 tablespoons oil in a medium Dutch oven or pot over medium. Add celery and 1 teaspoon of the chopped garlic; cook, stirring, until celery is crisp-tender, about 2 minutes.
3\. Add chickpeas and their liquid, vegetable broth concentrate, orzo, 3½ cups water, and 1 teaspoon salt to pot with celery. Cover and bring to a boil over high heat. Reduce heat to medium and simmer, partially covered, stirring often to prevent orzo from sticking, until orzo is just al dente, 7–10 minutes. Preheat broiler with a rack in the top position.
4\. In a small bowl, combine feta, remaining chopped garlic, and 2 tablespoons oil. Use a fork to coarsely mash into a paste; season to taste with salt and pepper. Brush both sides of each pita with oil; transfer to a rimmed baking sheet. Broil on top oven rack until lightly toasted, about 1 minute per side (watch closely as broilers vary). Transfer to a cutting board.
5\. Stir spinach and chopped dill into soup, then season to taste with salt and pepper. Cover to keep warm over low heat.
6\. Spread feta mixture over pitas, then cut each into 6 sticks. Broil on top oven rack until cheese is warm, 1–2 minutes (watch closely). Finely grate ½ teaspoon lemon zest and squeeze 1 tablespoon lemon juice into chickpea and vegetable soup. Serve feta-garlic bread sticks alongside. Enjoy!"
20,18,Thai Red Curry Shrimp,thai-red-curry-shrimp,30-min-lunch|indian,spicy-894ac2ea3f86d41de17549bc294fcb28.jpeg,"You might be accustomed to seeing Thai curry paste as the basis for a creamy broth or sauce, but we've used it in an inventive way as the flavor-driver and emulsifier that brings this quick dressing together. Any hint of spice from the Thai curry paste is offset by the refreshing crunch of celery and snow peas, the citrusy lime, and the sweet shrimp.","You might be accustomed to seeing Thai curry paste as the basis for a creamy broth or sauce, but we've used it in an inventive way as the flavor-driver and emulsifier that brings this quick dressing together. Any hint of spice from the Thai curry paste is offset by the refreshing crunch of celery and snow peas, the citrusy lime, and the sweet shrimp.",30,15,Easy,,"4 oz snow peas,
1 oz Thai red curry paste,
10 oz pkg shrimp,
1 oz scallions,
1 lime,
2 oz celery,
5 oz jasmine rice
","1\. In a small saucepan, combine rice, 1¼ cups water, and ½ teaspoon salt. Bring to a boil, then reduce heat to low, cover, and cook until rice is tender and water is absorbed, about 17 minutes. Remove from heat and keep covered until ready to serve.     
2\. Meanwhile, trim ends from celery, then thinly slice on an angle. Squeeze 2 tablespoons lime juice into a medium bowl. Trim ends from scallions, then thinly slice.    
3\. Rinse shrimp, then pat day. Season all over with salt and pepper.
4\. To bowl with lime juice, add 1½–3 teaspoons of the curry paste (depending on heat preference), 3 tablespoons oil, 1 tablespoon water, and 2 teaspoons sugar; whisk until smooth. Season to taste with salt and pepper.  
5\. Heat 1 tablespoon oil in a medium skillet over high. Add celery, snow peas, ½ teaspoon salt, and a few grinds of pepper. Cook until snow peas are crisp-tender, about 3 minutes. Add shrimp and cook, stirring occasionally, until shrimp are slightly pink and cooked through, about 3 minutes. Remove skillet from heat.    
6\. Add half each of the scallions and red curry dressing to skillet with shrimp and snow peas; stir to combine. Season to taste with salt and pepper. Fluff rice with a fork. Serve rice topped with shrimp and snow peas. Drizzle remaining red curry dressing over top, and garnish with remaining scallions. Enjoy!         "
21,19,Butternut Squash Alfredo Gnocchi,butternut-squash-alfredo--gnocchi,30-min-lunch|italian,ButternutSquashAlfredoGnocchi.jpg,"If you were to describe this meal in three simple words, it would be these: soft, sweet, and rich. Both butternut squash and gnocchi are nicely soft for the tooth, and butternut provides delightful sweetness. But the richness… gnocchi, Alfredo sauce, and Asiago all combine together for a decadence that'll lift your soul. You'll need to open a second bank account after eating this meal.","If you were to describe this meal in three simple words, it would be these: soft, sweet, and rich. Both butternut squash and gnocchi are nicely soft for the tooth, and butternut provides delightful sweetness. But the richness… gnocchi, Alfredo sauce, and Asiago all combine together for a decadence that'll lift your soul. You'll need to open a second bank account after eating this meal.",30,15,Easy,,"12 oz. Par-Cooked Gnocchi,
1 oz. Shredded Asiago Cheese,
4 oz. Alfredo Sauce,
2 oz. Kale,
8 oz. Cubed Butternut Squash,
½ tsp. Garlic Salt,
¼ tsp. Red Pepper Flakes,
½ oz. Crispy Fried Onions","1\. Halve any large butternut squash pieces to roughly match smaller pieces. Place butternut squash on prepared baking sheet and toss with 2 tsp. olive oil and half the garlic salt (reserve remaining for sauce). Massage oil and garlic salt into squash. Spread into a single layer and roast in hot oven until tender, 22-24 minutes, gently flipping once halfway through. While squash roasts, prepare kale.
2\. Stem kale and coarsely chop.
3\. Place a large non-stick pan over medium-high heat and add 1 Tbsp. olive oil.
Add gnocchi to hot pan and stir occasionally until tender, 4-6 minutes. Transfer gnocchi to a plate. Keep pan over medium-high heat.
4\. Add kale to hot pan and stir occasionally until wilted, 1-2 minutes. Add Alfredo sauce, 1/4 cup water, remaining garlic salt, and a pinch of pepper. Stir until combined, 30-60 seconds.
5\. Add gnocchi and butternut squash to hot pan. Stir constantly until warmed through and sauce coats gnocchi, 1-2 minutes. If too thick, add additional water, 1 Tbsp. at a time, until desired consistency is reached. Remove from burner. Add red pepper flakes (to taste). Plate dish as pictured on front of card, topping gnocchi with cheese and crispy onions. Bon appétit!"
22,24,Creamy Lemon Pesto Chicken Penne with Broccoli,creamy-lemon-pesto-chicken-penne-with-broccoli,30-min-lunch|italian,CreamyLemonPestoChickenPenneWithBroccoli.jpg,Fast & Fresh meals combine Home Chef's freshest ingredients with speedy preparation. Assemble the meal and heat in the microwave for a delicious meal in minutes! Fast & Fresh saves time and minimizes cleanup without sacrificing flavor. Heat in the microwave or oven! Enjoy!,Fast & Fresh meals combine Home Chef's freshest ingredients with speedy preparation. Assemble the meal and heat in the microwave for a delicious meal in minutes! Fast & Fresh saves time and minimizes cleanup without sacrificing flavor. Heat in the microwave or oven! Enjoy!,30,15,Easy,,"2 Tbsp. Basil Pesto,
8 oz. Cooked Penne Pasta,
½ tsp. Garlic Salt,
4 fl. oz. Cream Sauce Base,
4 oz. Broccoli Florets,
8 oz. Fully Cooked Pulled Chicken Breast,
1 oz. Shredded Parmesan Cheese,
1 oz. Light Cream Cheese,
¼ oz. Flour,
0.28 oz. Lemon Juice","1\. If using microwave: Thoroughly rinse any fresh produce and pat dry. Break broccoli into bite-sized pieces, if desired. Add broccoli and 1 Tbsp. water to provided tray. Cover with a damp paper towel and microwave until broccoli is slightly tender, 1-2 minutes. Carefully remove from microwave and stir flour into broccoli until no dry flour remains. Add cream base, cream cheese, 1/4 cup water, garlic salt, and a pinch of salt and pepper and stir to combine. Stir in pasta and chicken. Cover with a damp paper towel and microwave again until heated through, 5-7 minutes. Carefully remove from microwave. Stir in lemon juice and pesto and garnish with Parmesan. Bon appétit!
2\. If using oven: Preheat oven to 375 degrees. Thoroughly rinse any fresh produce and pat dry. Break broccoli into bite-sized pieces, if desired. Add broccoli and 1 Tbsp. water to provided tray. Cover with foil and place on baking sheet. Bake in hot oven until broccoli is slightly tender, 5-7 minutes. Carefully remove from oven and stir flour into broccoli until no dry flour remains. Add cream base, cream cheese, 1/4 cup water, garlic salt, and a pinch of salt and pepper and stir to combine. Stir in pasta and chicken. Cover with foil and bake again on baking sheet until heated through, 14-16 minutes. Carefully remove from oven. Stir in lemon juice and pesto, and garnish with Parmesan. Bon appétit!"
